https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,vwap,Volume LINK,Volume EUR,tradecount
1605902400,2020-11-20 20:00:00,LINK/EUR,12.02847,12.10000,11.97659,11.99696,12.02094,5736.78674680,68824.00112988973,106
1605898800,2020-11-20 19:00:00,LINK/EUR,11.99435,12.06852,11.94531,12.02983,12.02063,5072.75054608,61024.326701749575,97
1605895200,2020-11-20 18:00:00,LINK/EUR,12.07000,12.10779,11.87447,11.98443,11.98269,21543.73164557,258189.34384511845,244
1605891600,2020-11-20 17:00:00,LINK/EUR,12.07375,12.10000,11.95642,12.07000,12.02335,16391.27278585,197842.6625252095,202
1605888000,2020-11-20 16:00:00,LINK/EUR,12.05126,12.09161,11.94690,12.05267,12.02070,8844.10260524,106595.050147098,146
1605884400,2020-11-20 15:00:00,LINK/EUR,11.96470,12.04992,11.77000,12.04992,11.88543,11736.88521770,141428.5279224676,260
1605880800,2020-11-20 14:00:00,LINK/EUR,12.03577,12.19644,11.91477,11.97578,12.04392,15346.13712700,183781.96208278407,199
1605877200,2020-11-20 13:00:00,LINK/EUR,12.04857,12.15574,11.99445,12.02120,12.03995,13908.81104776,167200.59936733253,162
1605873600,2020-11-20 12:00:00,LINK/EUR,11.95215,12.14000,11.88490,12.02627,12.02108,14618.11091693,175801.34877694777,289
1605870000,2020-11-20 11:00:00,LINK/EUR,11.94926,12.00000,11.84307,11.90884,11.92757,14451.28518017,172098.0430050157,262
1605866400,2020-11-20 10:00:00,LINK/EUR,11.72711,11.95000,11.65696,11.92732,11.81998,15161.76308729,180839.2001062958,246
1605862800,2020-11-20 09:00:00,LINK/EUR,11.95000,11.95000,11.70148,11.75418,11.83740,20570.67984359,241791.4736039287,262
1605859200,2020-11-20 08:00:00,LINK/EUR,11.63989,11.95000,11.61061,11.95000,11.76856,20557.57987362,245663.079489759,261
1605855600,2020-11-20 07:00:00,LINK/EUR,11.53428,11.70352,11.51000,11.65223,11.59858,9139.29034957,106493.11318997003,126
1605852000,2020-11-20 06:00:00,LINK/EUR,11.58934,11.67960,11.55000,11.55000,11.57248,939.42302257,10850.3359106835,41
1605848400,2020-11-20 05:00:00,LINK/EUR,11.71652,11.72000,11.55746,11.56469,11.65645,3636.60423282,42056.20060525113,68
1605844800,2020-11-20 04:00:00,LINK/EUR,11.61094,11.68500,11.61094,11.68266,11.66995,4521.73547583,52825.89817406011,36
1605841200,2020-11-20 03:00:00,LINK/EUR,11.61307,11.71900,11.59352,11.61738,11.67665,5061.58008474,58802.29924485678,77
1605837600,2020-11-20 02:00:00,LINK/EUR,11.55916,11.66000,11.55916,11.60172,11.57802,4594.42641324,53303.24880701478,40
1605834000,2020-11-20 01:00:00,LINK/EUR,11.40044,11.56565,11.39896,11.56565,11.49515,2215.00209602,25617.93899183371,45
1605830400,2020-11-20 00:00:00,LINK/EUR,11.48683,11.56355,11.38194,11.38194,11.48187,2740.90722634,31196.8415957683,57
1605826800,2020-11-19 23:00:00,LINK/EUR,11.45000,11.48883,11.33550,11.48227,11.40738,3897.47192549,44751.82496589606,97
1605823200,2020-11-19 22:00:00,LINK/EUR,11.49779,11.50230,11.38000,11.45344,11.45342,14225.03454335,162925.57964018662,144
1605819600,2020-11-19 21:00:00,LINK/EUR,11.60453,11.75696,11.43008,11.50031,11.59751,23714.29202464,272721.70971388766,227
1605816000,2020-11-19 20:00:00,LINK/EUR,11.52836,11.63103,11.50049,11.59887,11.57852,10217.65868212,118513.2947582812,105
1605812400,2020-11-19 19:00:00,LINK/EUR,11.54182,11.56646,11.44679,11.53900,11.51176,5308.10432375,61250.215791751245,99
1605808800,2020-11-19 18:00:00,LINK/EUR,11.59627,11.65000,11.54341,11.54341,11.57861,7655.24378302,88367.6176373509,88
1605805200,2020-11-19 17:00:00,LINK/EUR,11.59692,11.59692,11.45682,11.57201,11.52050,7278.93522773,84231.91124464385,122
1605801600,2020-11-19 16:00:00,LINK/EUR,11.73875,11.81747,11.58672,11.61000,11.73174,15186.82361692,176319.0221924412,262
1605798000,2020-11-19 15:00:00,LINK/EUR,11.63888,11.71652,11.54355,11.69625,11.62807,6858.00656488,80212.95928447769,129
1605794400,2020-11-19 14:00:00,LINK/EUR,11.72321,11.75000,11.53098,11.65128,11.62714,16637.60660593,193849.41309554008,239
1605790800,2020-11-19 13:00:00,LINK/EUR,11.53163,11.74196,11.53000,11.71281,11.60152,15712.74792375,184040.43100877822,290
1605787200,2020-11-19 12:00:00,LINK/EUR,11.40816,11.54000,11.34373,11.50000,11.45899,14695.83585396,169002.11232054,163
1605783600,2020-11-19 11:00:00,LINK/EUR,11.28285,11.40816,11.20002,11.38652,11.27643,9481.11204136,107956.87188118648,155
1605780000,2020-11-19 10:00:00,LINK/EUR,11.07511,11.30095,11.07000,11.30095,11.17548,7492.30952764,84670.21535638325,126
1605776400,2020-11-19 09:00:00,LINK/EUR,11.14857,11.22000,11.08844,11.11958,11.15997,7443.84512937,82772.43142364005,100
1605772800,2020-11-19 08:00:00,LINK/EUR,11.17444,11.18493,11.03000,11.14992,11.09063,10767.41434539,120055.80855795086,124
1605769200,2020-11-19 07:00:00,LINK/EUR,11.16991,11.17968,11.08844,11.15713,11.13704,2592.84078909,28928.66175317971,62
1605765600,2020-11-19 06:00:00,LINK/EUR,11.30000,11.31053,11.13470,11.16001,11.20742,3545.17925677,39564.235957345765,69
1605762000,2020-11-19 05:00:00,LINK/EUR,11.24735,11.29894,11.21795,11.29894,11.22681,2824.66931460,31915.769105506522,33
1605758400,2020-11-19 04:00:00,LINK/EUR,11.38162,11.38162,11.20859,11.28328,11.26567,1723.98124695,19452.163124085997,49
1605754800,2020-11-19 03:00:00,LINK/EUR,11.38384,11.39353,11.32336,11.33808,11.35624,4633.78091180,52538.17868046134,31
1605751200,2020-11-19 02:00:00,LINK/EUR,11.34171,11.44811,11.32806,11.36865,11.37535,754.79893874,8581.044954906502,29
1605747600,2020-11-19 01:00:00,LINK/EUR,11.26900,11.37602,11.22940,11.37602,11.28300,788.53311249,8970.36845834849,25
1605744000,2020-11-19 00:00:00,LINK/EUR,11.43975,11.48235,11.16252,11.24765,11.28612,6023.74339761,67752.95742612812,136
1605740400,2020-11-18 23:00:00,LINK/EUR,11.44209,11.51130,11.27863,11.46409,11.37461,9689.87673976,111085.61903351524,160
1605736800,2020-11-18 22:00:00,LINK/EUR,11.12596,11.41879,11.09882,11.41879,11.28849,13593.75524635,155224.23646946892,140
1605733200,2020-11-18 21:00:00,LINK/EUR,11.03283,11.17061,11.01692,11.12558,11.07278,3602.60642143,40081.08595013318,65
1605729600,2020-11-18 20:00:00,LINK/EUR,11.00984,11.06457,10.91100,11.02377,10.98410,6358.33022989,70092.77003835449,111
1605726000,2020-11-18 19:00:00,LINK/EUR,11.16162,11.26121,11.02422,11.06773,11.13134,8970.32009961,99281.08087605659,88
1605722400,2020-11-18 18:00:00,LINK/EUR,11.16002,11.16002,11.05304,11.09328,11.10543,4337.48738996,48116.96211329546,80
1605718800,2020-11-18 17:00:00,LINK/EUR,11.15000,11.29151,11.09973,11.20351,11.16449,23564.52981858,264005.4454677592,185
1605715200,2020-11-18 16:00:00,LINK/EUR,11.16271,11.22199,11.01587,11.17201,11.16024,12112.48893398,135320.8474953139,196
1605711600,2020-11-18 15:00:00,LINK/EUR,11.04139,11.20391,10.85000,11.20391,10.98567,69187.46833643,775170.1683692115,670
1605708000,2020-11-18 14:00:00,LINK/EUR,11.19999,11.22684,11.04139,11.04139,11.12256,19109.62744931,210996.84942253694,261
1605704400,2020-11-18 13:00:00,LINK/EUR,11.30759,11.39741,11.13853,11.19127,11.23042,11940.90409366,133633.88175625433,194
1605700800,2020-11-18 12:00:00,LINK/EUR,11.41779,11.45512,11.31598,11.31598,11.38586,9198.53086080,104090.39125019558,152
1605697200,2020-11-18 11:00:00,LINK/EUR,11.57000,11.57000,11.39275,11.40792,11.50915,14494.01408085,165346.55311321034,162
1605693600,2020-11-18 10:00:00,LINK/EUR,11.35145,11.57959,11.32335,11.57959,11.44212,17605.38240384,203863.11002968164,205
1605690000,2020-11-18 09:00:00,LINK/EUR,11.47597,11.47597,11.20686,11.37084,11.33103,48556.07113713,552123.3159289232,373
1605686400,2020-11-18 08:00:00,LINK/EUR,11.44048,11.60000,11.43582,11.47000,11.53188,35541.38077340,407659.63747089804,306
1605682800,2020-11-18 07:00:00,LINK/EUR,11.27365,11.45513,11.19855,11.42858,11.33556,10537.17287122,120424.92313256748,181
1605679200,2020-11-18 06:00:00,LINK/EUR,11.15519,11.44000,11.15519,11.28911,11.34507,22529.92053820,254342.75124699902,311
1605675600,2020-11-18 05:00:00,LINK/EUR,11.74779,11.79632,10.60000,11.13085,11.15455,106104.92088649,1181037.9586493874,1069
1605672000,2020-11-18 04:00:00,LINK/EUR,11.71652,11.96252,11.69183,11.75117,11.79145,32364.49342144,380320.6641592231,280
1605668400,2020-11-18 03:00:00,LINK/EUR,11.63676,11.69482,11.61793,11.69482,11.64416,2352.72996790,27514.753483196277,65
1605664800,2020-11-18 02:00:00,LINK/EUR,11.69615,11.72378,11.58756,11.62000,11.63084,5753.73951366,66858.4531487292,91
1605661200,2020-11-18 01:00:00,LINK/EUR,11.70734,11.71527,11.56371,11.68174,11.64151,8637.12529669,100896.65206335543,190
1605657600,2020-11-18 00:00:00,LINK/EUR,11.27000,11.90196,11.27000,11.73704,11.65111,148459.45353104,1742474.5444719577,1363
1605654000,2020-11-17 23:00:00,LINK/EUR,11.07828,11.27000,11.02954,11.27000,11.18161,5113.26872536,57626.538534807194,106
1605650400,2020-11-17 22:00:00,LINK/EUR,11.04856,11.08576,10.95319,11.08361,10.99767,14641.05203260,162275.7107190457,190
1605646800,2020-11-17 21:00:00,LINK/EUR,11.19596,11.23422,10.98566,11.09043,11.06725,19839.28690137,220026.22262956089,310
1605643200,2020-11-17 20:00:00,LINK/EUR,11.10000,11.27563,11.03368,11.18230,11.16931,72483.68785364,810534.3426857586,630
1605639600,2020-11-17 19:00:00,LINK/EUR,10.82600,11.12802,10.79956,11.10000,11.00999,61904.09514350,687135.45609285,668
1605636000,2020-11-17 18:00:00,LINK/EUR,10.75002,10.86242,10.71973,10.80403,10.82308,28413.94290926,306985.0916099323,197
1605632400,2020-11-17 17:00:00,LINK/EUR,10.83037,10.88039,10.74528,10.74920,10.80032,12662.09675617,136107.41045142256,212
1605628800,2020-11-17 16:00:00,LINK/EUR,10.72089,10.89054,10.66350,10.82809,10.76771,36467.43174456,394872.6329989527,323
1605625200,2020-11-17 15:00:00,LINK/EUR,10.74969,10.74969,10.60095,10.71249,10.66964,62354.95627639,667976.8455612652,368
1605621600,2020-11-17 14:00:00,LINK/EUR,10.73499,10.79714,10.72364,10.75727,10.74995,34116.64298724,367001.9401073472,275
1605618000,2020-11-17 13:00:00,LINK/EUR,10.86636,10.88000,10.74955,10.75054,10.80160,11183.36110279,120227.17086998803,156
1605614400,2020-11-17 12:00:00,LINK/EUR,10.78000,10.94100,10.76791,10.88502,10.84087,9725.32736899,105860.38291800354,193
1605610800,2020-11-17 11:00:00,LINK/EUR,10.77606,10.83804,10.71892,10.77379,10.77554,6189.47289872,66684.08122150054,85
1605607200,2020-11-17 10:00:00,LINK/EUR,10.73081,10.79669,10.73081,10.79063,10.77967,5134.00579359,55399.15693648607,68
1605603600,2020-11-17 09:00:00,LINK/EUR,10.86549,10.90200,10.67527,10.72852,10.79473,5650.98930381,60626.751765711655,88
1605600000,2020-11-17 08:00:00,LINK/EUR,10.92788,10.96165,10.86626,10.87781,10.90305,9831.88365094,106949.36229703165,150
1605596400,2020-11-17 07:00:00,LINK/EUR,10.86770,10.92623,10.84978,10.92566,10.89445,12302.96450840,134418.00721084556,104
1605592800,2020-11-17 06:00:00,LINK/EUR,10.84659,10.90752,10.83642,10.87527,10.86991,4593.13594411,49951.593538901165,43
1605589200,2020-11-17 05:00:00,LINK/EUR,10.80000,10.90007,10.76877,10.84000,10.84244,41785.72215626,452957.2281738584,154
1605585600,2020-11-17 04:00:00,LINK/EUR,10.80000,10.81785,10.80000,10.80000,10.81080,39.13594297,422.66818407600005,9
1605582000,2020-11-17 03:00:00,LINK/EUR,10.77841,10.79332,10.73552,10.79332,10.74550,1553.79345495,16770.589973180933,21
1605578400,2020-11-17 02:00:00,LINK/EUR,10.79454,10.82375,10.74178,10.74178,10.79981,682.90851885,7335.653069612553,11
1605574800,2020-11-17 01:00:00,LINK/EUR,10.85973,10.87052,10.76763,10.78926,10.81937,4157.64889171,44857.954881371035,53
1605571200,2020-11-17 00:00:00,LINK/EUR,10.64080,10.94624,10.63508,10.86647,10.83127,29648.34282215,322172.8278266083,490
1605567600,2020-11-16 23:00:00,LINK/EUR,10.61364,10.67657,10.60523,10.65000,10.66580,7215.37271486,76843.71941325901,59
1605564000,2020-11-16 22:00:00,LINK/EUR,10.58840,10.64794,10.57436,10.63561,10.61030,13114.98687977,139485.8856083506,119
1605560400,2020-11-16 21:00:00,LINK/EUR,10.67062,10.73264,10.54315,10.59815,10.64880,9399.14470719,99613.54547850571,186
1605556800,2020-11-16 20:00:00,LINK/EUR,10.68241,10.70357,10.60462,10.67157,10.63303,22428.84297502,239350.96782693418,133
1605553200,2020-11-16 19:00:00,LINK/EUR,10.72100,10.72100,10.65680,10.67616,10.67385,2127.30062124,22711.40180045764,55
1605549600,2020-11-16 18:00:00,LINK/EUR,10.70700,10.79551,10.69999,10.72570,10.73551,43313.62797796,464568.9796032056,198
1605546000,2020-11-16 17:00:00,LINK/EUR,10.66740,10.79154,10.66740,10.70700,10.73772,12122.99509946,129800.90852991823,139
1605542400,2020-11-16 16:00:00,LINK/EUR,10.74845,10.81000,10.64354,10.66148,10.69633,14108.43477569,150416.79519232342,192
1605538800,2020-11-16 15:00:00,LINK/EUR,10.77299,10.84997,10.70670,10.76133,10.79309,16341.16760104,175852.69714009977,200
1605535200,2020-11-16 14:00:00,LINK/EUR,10.48935,10.77297,10.48935,10.77297,10.65683,26327.70238869,283627.5480022857,304
1605531600,2020-11-16 13:00:00,LINK/EUR,10.43990,10.47428,10.38171,10.45631,10.44884,5289.59572107,55309.65263418145,75
1605528000,2020-11-16 12:00:00,LINK/EUR,10.40507,10.43538,10.39230,10.43205,10.40415,2896.24448311,30213.76726002768,42
1605524400,2020-11-16 11:00:00,LINK/EUR,10.47832,10.50325,10.41266,10.41266,10.46242,9107.47195913,94833.0089699546,119
1605520800,2020-11-16 10:00:00,LINK/EUR,10.38484,10.47277,10.36248,10.47000,10.44595,5809.06672070,60820.928565729,89
1605517200,2020-11-16 09:00:00,LINK/EUR,10.42308,10.44182,10.33051,10.36721,10.37973,3465.12236304,35923.65121333192,77
1605513600,2020-11-16 08:00:00,LINK/EUR,10.40000,10.44000,10.35885,10.42289,10.39293,5359.73539427,55863.932443582846,79
1605510000,2020-11-16 07:00:00,LINK/EUR,10.41599,10.41900,10.37575,10.40000,10.39735,5291.58384249,55032.47196189601,73
1605506400,2020-11-16 06:00:00,LINK/EUR,10.31373,10.41200,10.31189,10.40355,10.37287,6897.95976353,71763.26929787252,56
1605502800,2020-11-16 05:00:00,LINK/EUR,10.29591,10.36925,10.29591,10.30803,10.35841,11059.83798546,114005.14174926125,42
1605499200,2020-11-16 04:00:00,LINK/EUR,10.28124,10.29524,10.24822,10.26135,10.27035,363.72299248,3732.288928884648,11
1605495600,2020-11-16 03:00:00,LINK/EUR,10.19116,10.26737,10.19116,10.26737,10.21806,863.75629662,8868.505487227289,7
1605492000,2020-11-16 02:00:00,LINK/EUR,10.25080,10.25080,10.20340,10.20340,10.23542,44.16665990,450.65009762366,7
1605488400,2020-11-16 01:00:00,LINK/EUR,10.27000,10.35920,10.24860,10.24860,10.29678,3138.95554807,32169.899829950202,54
1605484800,2020-11-16 00:00:00,LINK/EUR,10.24490,10.27000,10.16220,10.27000,10.20528,2065.51522855,21212.841397208496,31
1605481200,2020-11-15 23:00:00,LINK/EUR,10.23548,10.27156,10.23548,10.26535,10.25378,2239.83839926,22992.725111843643,42
1605477600,2020-11-15 22:00:00,LINK/EUR,10.11350,10.23589,10.01500,10.21276,10.10824,30350.96533919,309967.12477746606,281
1605474000,2020-11-15 21:00:00,LINK/EUR,10.17177,10.21577,10.13478,10.14050,10.16277,2050.72104718,20795.336778928788,46
1605470400,2020-11-15 20:00:00,LINK/EUR,10.17310,10.22701,10.11494,10.20901,10.17423,8336.55836729,85108.00773724727,85
1605466800,2020-11-15 19:00:00,LINK/EUR,10.25002,10.27532,10.18905,10.18905,10.23388,6450.70794266,65726.58576315988,97
1605463200,2020-11-15 18:00:00,LINK/EUR,10.21026,10.27852,10.10000,10.25000,10.20506,23706.14416997,242987.9777421925,242
1605459600,2020-11-15 17:00:00,LINK/EUR,10.50922,10.51008,10.20000,10.21974,10.31302,49056.69047539,501346.6219189622,539
1605456000,2020-11-15 16:00:00,LINK/EUR,10.55590,10.62248,10.49000,10.51493,10.52291,2389.19647452,25122.23368582458,73
1605452400,2020-11-15 15:00:00,LINK/EUR,10.60045,10.60045,10.54634,10.54634,10.58097,1506.17614218,15884.645695318623,29
1605448800,2020-11-15 14:00:00,LINK/EUR,10.58073,10.62243,10.54654,10.60911,10.55521,1618.75275081,17173.525996145876,33
1605445200,2020-11-15 13:00:00,LINK/EUR,10.55377,10.59256,10.53015,10.58008,10.56678,2133.86266933,22576.437750524947,36
1605441600,2020-11-15 12:00:00,LINK/EUR,10.50954,10.57903,10.49002,10.55709,10.52791,1874.64581593,19790.804596896443,32
1605438000,2020-11-15 11:00:00,LINK/EUR,10.56703,10.60406,10.52515,10.52515,10.59422,774.12594969,8147.791739379703,22
1605434400,2020-11-15 10:00:00,LINK/EUR,10.63805,10.65215,10.53886,10.56803,10.57609,2153.06540627,22753.659805423547,55
1605430800,2020-11-15 09:00:00,LINK/EUR,10.64521,10.65895,10.62383,10.63178,10.64139,1491.80818489,15860.576423949802,23
1605427200,2020-11-15 08:00:00,LINK/EUR,10.65685,10.69578,10.64882,10.66188,10.66566,1689.87252380,18017.218064052744,30
1605423600,2020-11-15 07:00:00,LINK/EUR,10.63566,10.65258,10.63566,10.65258,10.64203,123.18303168,1312.2170996137345,11
1605420000,2020-11-15 06:00:00,LINK/EUR,10.62000,10.62248,10.60854,10.62248,10.61635,839.48262026,8917.387344059443,11
1605416400,2020-11-15 05:00:00,LINK/EUR,10.53979,10.59256,10.53979,10.59256,10.57602,712.48238985,7547.012463429516,8
1605412800,2020-11-15 04:00:00,LINK/EUR,10.50211,10.53177,10.50000,10.52087,10.51810,423.79525714,4458.694806986512,8
1605409200,2020-11-15 03:00:00,LINK/EUR,10.55235,10.55235,10.50211,10.50211,10.52462,5227.97494104,54904.76790804559,40
1605405600,2020-11-15 02:00:00,LINK/EUR,10.58877,10.58877,10.55893,10.55893,10.57319,6.38944455,67.4656977423315,2
1605402000,2020-11-15 01:00:00,LINK/EUR,10.67909,10.67909,10.63616,10.63616,10.64133,45.77504504,486.87070305264643,5
1605398400,2020-11-15 00:00:00,LINK/EUR,10.63104,10.67910,10.58965,10.67910,10.65403,3203.62625712,34211.845162410194,39
1605394800,2020-11-14 23:00:00,LINK/EUR,10.57349,10.66773,10.57349,10.64668,10.63944,21168.60593889,225375.37347746137,58
1605391200,2020-11-14 22:00:00,LINK/EUR,10.59354,10.60738,10.55750,10.55750,10.59363,4847.87996141,51181.49269258607,30
1605387600,2020-11-14 21:00:00,LINK/EUR,10.59996,10.61399,10.58508,10.58623,10.59434,827.30590484,8758.050588994354,34
1605384000,2020-11-14 20:00:00,LINK/EUR,10.57037,10.62161,10.51954,10.61989,10.55263,2074.10528498,22026.76997490625,40
1605380400,2020-11-14 19:00:00,LINK/EUR,10.63880,10.64000,10.57669,10.59870,10.63367,25064.99044058,265656.3141825752,146
1605376800,2020-11-14 18:00:00,LINK/EUR,10.62248,10.64454,10.59461,10.63000,10.61486,1634.31162026,17372.7325233638,46
1605373200,2020-11-14 17:00:00,LINK/EUR,10.58188,10.61000,10.46841,10.61000,10.52857,11748.35528124,124650.0495339564,151
1605369600,2020-11-14 16:00:00,LINK/EUR,10.64290,10.73259,10.55702,10.57818,10.60658,11291.53946876,119443.93697764765,80
1605366000,2020-11-14 15:00:00,LINK/EUR,10.69058,10.69058,10.63650,10.65301,10.64720,668.89079325,7125.700309400183,27
1605362400,2020-11-14 14:00:00,LINK/EUR,10.63863,10.72449,10.63863,10.69000,10.71161,8611.34457108,92055.2734648452,77
1605358800,2020-11-14 13:00:00,LINK/EUR,10.66389,10.67197,10.64000,10.65323,10.64497,2556.19063881,27231.68679908986,43
1605355200,2020-11-14 12:00:00,LINK/EUR,10.60816,10.66995,10.56900,10.66995,10.60090,3371.12862402,35969.7738618622,37
1605351600,2020-11-14 11:00:00,LINK/EUR,10.52640,10.61741,10.52638,10.60958,10.59781,4721.05123384,50088.37074952419,46
1605348000,2020-11-14 10:00:00,LINK/EUR,10.48473,10.59256,10.45000,10.52926,10.53243,4729.36311097,49796.693829811986,84
1605344400,2020-11-14 09:00:00,LINK/EUR,10.63335,10.64457,10.48000,10.49830,10.55582,15177.34902232,159336.36324102207,269
1605340800,2020-11-14 08:00:00,LINK/EUR,10.69130,10.69697,10.59000,10.65129,10.62569,8861.39496975,94385.28762734847,127
1605337200,2020-11-14 07:00:00,LINK/EUR,10.75000,10.75000,10.65000,10.69261,10.68446,9191.75540951,98283.85580928072,170
1605333600,2020-11-14 06:00:00,LINK/EUR,10.75104,10.78762,10.74841,10.74841,10.75595,747.13934225,8030.559977633323,17
1605330000,2020-11-14 05:00:00,LINK/EUR,10.69242,10.75348,10.66000,10.74004,10.72129,1617.44331122,17371.40586023525,35
1605326400,2020-11-14 04:00:00,LINK/EUR,10.78960,10.78960,10.65049,10.72801,10.74330,16090.70680938,172621.26355809672,113
1605322800,2020-11-14 03:00:00,LINK/EUR,10.78739,10.79897,10.78739,10.79897,10.79332,72.94393634,787.7193802175698,7
1605319200,2020-11-14 02:00:00,LINK/EUR,10.76782,10.80480,10.76782,10.77692,10.78975,2107.22835675,22709.43142242621,13
1605315600,2020-11-14 01:00:00,LINK/EUR,10.77137,10.78921,10.72840,10.73000,10.77144,4062.20888739,43587.5013616947,40
1605312000,2020-11-14 00:00:00,LINK/EUR,10.88549,10.88549,10.76454,10.81024,10.82992,5545.29236633,59945.94135019522,63
1605308400,2020-11-13 23:00:00,LINK/EUR,10.93796,10.99189,10.86549,10.87484,10.95114,7488.03789668,81431.21404033154,75
1605304800,2020-11-13 22:00:00,LINK/EUR,10.88285,10.97125,10.86753,10.91125,10.93506,6194.53016983,67590.0673155576,114
1605301200,2020-11-13 21:00:00,LINK/EUR,10.88863,10.98317,10.86549,10.89624,10.94815,10104.07594516,110096.43647669021,162
1605297600,2020-11-13 20:00:00,LINK/EUR,10.89000,10.89000,10.81739,10.87354,10.86899,5656.89685833,61510.49426492559,65
1605294000,2020-11-13 19:00:00,LINK/EUR,10.84159,10.90000,10.81366,10.89804,10.84806,4269.70044908,46531.3662820918,69
1605290400,2020-11-13 18:00:00,LINK/EUR,10.77932,10.84595,10.77932,10.82059,10.80744,2610.17679993,28243.652979554558,59
1605286800,2020-11-13 17:00:00,LINK/EUR,10.75385,10.79000,10.72000,10.77461,10.74481,5952.87758151,64139.93431851346,98
1605283200,2020-11-13 16:00:00,LINK/EUR,10.82000,10.88223,10.56001,10.77558,10.69629,20110.66518255,216704.08152778214,284
1605279600,2020-11-13 15:00:00,LINK/EUR,10.89143,10.89143,10.77413,10.80777,10.79750,6638.40781643,71746.38484617765,106
1605276000,2020-11-13 14:00:00,LINK/EUR,10.94091,10.97000,10.82494,10.86463,10.88511,7634.14579187,82942.16939472455,123
1605272400,2020-11-13 13:00:00,LINK/EUR,10.86549,10.94412,10.77972,10.89413,10.86318,5931.11102250,64614.29452354793,114
1605268800,2020-11-13 12:00:00,LINK/EUR,10.86716,10.96882,10.86716,10.87337,10.93782,9384.50987367,102041.24812506717,99
1605265200,2020-11-13 11:00:00,LINK/EUR,10.82615,10.89226,10.74594,10.86037,10.83572,6962.81095601,75618.70322232232,95
1605261600,2020-11-13 10:00:00,LINK/EUR,10.89998,10.89999,10.76511,10.82498,10.81100,8524.90061505,92281.87865990396,120
1605258000,2020-11-13 09:00:00,LINK/EUR,10.78961,10.96741,10.78961,10.87645,10.89036,14256.06421069,155055.36958435926,242
1605254400,2020-11-13 08:00:00,LINK/EUR,10.62882,10.80191,10.57003,10.78961,10.73245,5613.43635520,60566.78903242948,132
1605250800,2020-11-13 07:00:00,LINK/EUR,10.59839,10.59839,10.53978,10.59807,10.57384,24398.94591456,258581.73672872092,133
1605247200,2020-11-13 06:00:00,LINK/EUR,10.63202,10.65589,10.59852,10.60900,10.61946,2254.61311127,23919.19049746343,45
1605243600,2020-11-13 05:00:00,LINK/EUR,10.74054,10.74054,10.58289,10.62162,10.65292,3492.74238508,37098.58237221343,69
1605240000,2020-11-13 04:00:00,LINK/EUR,10.77235,10.77764,10.74054,10.74054,10.76662,1322.86518259,14208.286408215197,20
1605236400,2020-11-13 03:00:00,LINK/EUR,10.72260,10.91000,10.72260,10.81521,10.83878,10662.39034853,115315.99072132514,91
1605232800,2020-11-13 02:00:00,LINK/EUR,10.74000,10.75384,10.67001,10.68885,10.70926,3575.27470419,38215.57502188128,52
1605229200,2020-11-13 01:00:00,LINK/EUR,10.59887,10.82440,10.59887,10.74332,10.72739,4112.19699820,44178.64825470203,84
1605225600,2020-11-13 00:00:00,LINK/EUR,10.51487,10.61780,10.44154,10.61120,10.53165,5248.31905300,55690.963135193604,94
1605222000,2020-11-12 23:00:00,LINK/EUR,10.50740,10.55311,10.45000,10.52627,10.47330,15000.11064618,157895.21469156514,122
1605218400,2020-11-12 22:00:00,LINK/EUR,10.63938,10.65757,10.51383,10.51383,10.56482,17070.67790463,179478.20547403605,266
1605214800,2020-11-12 21:00:00,LINK/EUR,10.52934,10.66828,10.50000,10.66140,10.59092,10272.42759980,109518.45961250772,135
1605211200,2020-11-12 20:00:00,LINK/EUR,10.55087,10.59000,10.52791,10.52791,10.55276,5221.71150395,54973.70875955025,92
1605207600,2020-11-12 19:00:00,LINK/EUR,10.53000,10.56780,10.48291,10.55000,10.51114,3204.45929065,33807.0455163575,60
1605204000,2020-11-12 18:00:00,LINK/EUR,10.45478,10.55000,10.45478,10.54855,10.52511,9642.16017993,101710.80876600061,117
1605200400,2020-11-12 17:00:00,LINK/EUR,10.48878,10.55394,10.45478,10.45478,10.50727,22009.40489440,230103.4861018752,179
1605196800,2020-11-12 16:00:00,LINK/EUR,10.69722,10.69722,10.40957,10.48212,10.49050,15172.10463450,159035.82143138515,204
1605193200,2020-11-12 15:00:00,LINK/EUR,10.58609,10.73265,10.58292,10.72300,10.63451,14696.54586356,157591.0612949539,147
1605189600,2020-11-12 14:00:00,LINK/EUR,10.68109,10.77854,10.48489,10.58806,10.58047,32685.04454302,346071.2127241684,359
1605186000,2020-11-12 13:00:00,LINK/EUR,10.79900,10.79900,10.61025,10.65290,10.67858,16536.85495741,176165.46217579299,234
1605182400,2020-11-12 12:00:00,LINK/EUR,10.77381,10.84091,10.73276,10.79900,10.79070,12857.10832184,138843.91276755015,112
1605178800,2020-11-12 11:00:00,LINK/EUR,10.67973,10.79920,10.52637,10.76738,10.67994,40225.04542325,433118.34958939353,293
1605175200,2020-11-12 10:00:00,LINK/EUR,11.04272,11.15459,10.65698,10.67125,10.94228,47118.22434109,502810.3514998567,501
1605171600,2020-11-12 09:00:00,LINK/EUR,10.86818,11.04273,10.85863,11.04272,10.92885,11370.88414778,125565.48979637315,185
1605168000,2020-11-12 08:00:00,LINK/EUR,10.95403,10.95725,10.85100,10.87109,10.89501,7013.49974352,76244.38692678284,125
